time,weathercode,temperature_2m_max,temperature_2m_min,precipitation_sum,month-day,city
2018-09-18,53,20.0,15.3,1.4,9.18,5
2018-09-18,3,20.1,16.1,0.0,9.18,9
2018-09-18,61,16.5,13.0,8.2,9.18,4
2018-09-18,53,20.1,15.1,2.3,9.18,6
2018-09-18,51,20.4,16.5,1.5,9.18,7
2018-09-18,3,23.2,16.7,0.0,9.18,1
2018-09-18,61,18.4,13.5,5.0,9.18,2
2018-09-18,53,19.5,16.2,4.0,9.18,10
2018-09-19,51,22.2,17.1,0.2,9.19,1
2018-09-19,51,19.9,12.7,0.6,9.19,5
2018-09-19,63,15.4,10.3,10.8,9.19,2
2018-09-19,63,14.4,9.9,17.9,9.19,4
2018-09-19,53,18.8,12.7,0.9,9.19,3
2018-09-19,53,21.8,14.4,1.7,9.19,9
2018-09-19,55,20.0,14.1,2.9,9.19,10
2018-09-19,55,21.3,14.3,2.3,9.19,7
2018-09-19,51,20.7,12.8,0.4,9.19,8
2018-09-19,53,19.3,13.1,1.0,9.19,6
2018-09-20,61,13.8,8.9,3.3,9.2,2
2018-09-20,63,17.7,11.8,14.8,9.2,5
2018-09-20,53,12.5,8.4,4.4,9.2,4
2018-09-20,63,18.7,13.4,28.3,9.2,10
2018-09-20,63,19.8,13.3,14.8,9.2,9
2018-09-20,63,16.5,11.5,31.8,9.2,8
2018-09-20,63,19.5,13.4,25.0,9.2,7
2018-09-20,63,16.5,11.4,37.0,9.2,6
2018-09-20,63,16.7,11.1,37.2,9.2,3
2018-09-20,53,20.4,17.1,3.0,9.2,1
2018-09-21,63,13.0,9.2,13.7,9.21,6
2018-09-21,53,14.8,9.6,1.5,9.21,7
2018-09-21,51,16.7,9.3,0.9,9.21,9
2018-09-21,63,17.8,11.0,6.4,9.21,1
2018-09-21,53,12.8,7.6,1.8,9.21,4
2018-09-21,61,15.4,8.5,13.9,9.21,3
2018-09-21,61,12.7,7.5,5.5,9.21,2
2018-09-21,65,16.2,7.9,11.1,9.21,8
2018-09-21,53,15.3,8.4,1.9,9.21,5
2018-09-21,53,14.6,9.1,2.8,9.21,10
2018-09-22,55,12.2,10.0,9.8,9.22,10
2018-09-22,55,12.6,9.2,5.1,9.22,9
2018-09-22,53,11.6,7.2,2.2,9.22,5
2018-09-22,51,12.7,4.8,0.1,9.22,4
2018-09-22,3,12.9,7.9,0.0,9.22,6
2018-09-22,3,13.2,6.0,0.0,9.22,8
2018-09-22,55,13.4,10.6,5.1,9.22,1
2018-09-22,3,12.6,6.0,0.0,9.22,3
2018-09-22,51,12.5,7.0,0.2,9.22,2
2018-09-22,55,12.1,10.3,8.1,9.22,7
2018-09-23,63,13.8,6.6,13.3,9.23,1
2018-09-23,51,12.1,9.1,0.5,9.23,6
2018-09-23,51,12.1,5.0,0.3,9.23,2
2018-09-23,61,13.9,6.3,8.5,9.23,7
2018-09-23,51,12.8,6.6,1.0,9.23,3
2018-09-23,51,12.3,6.0,0.6,9.23,8
2018-09-23,53,12.0,6.7,2.3,9.23,5
2018-09-23,3,12.5,3.4,0.0,9.23,4
2018-09-23,61,14.3,6.7,7.7,9.23,10
2018-09-23,61,13.2,7.4,8.8,9.23,9
2018-09-24,3,13.3,5.1,0.0,9.24,5
2018-09-24,51,13.1,7.8,0.3,9.24,6
2018-09-24,2,14.1,4.2,0.0,9.24,8
2018-09-24,1,14.7,4.2,0.0,9.24,1
2018-09-24,3,12.7,6.6,0.0,9.24,2
2018-09-24,51,12.9,5.5,0.1,9.24,4
2018-09-24,3,14.5,5.7,0.0,9.24,9
2018-09-24,51,12.8,4.7,0.9,9.24,3
2018-09-24,3,14.3,6.1,0.0,9.24,10
2018-09-24,3,14.3,5.1,0.0,9.24,7
2018-09-25,3,15.5,6.0,0.0,9.25,6
2018-09-25,3,15.8,3.8,0.0,9.25,9
2018-09-25,3,16.2,5.3,0.0,9.25,1
2018-09-25,1,14.7,4.1,0.0,9.25,5
2018-09-25,55,13.4,7.2,5.7,9.25,4
2018-09-25,51,14.5,7.9,0.2,9.25,2
2018-09-25,2,16.2,4.2,0.0,9.25,7
2018-09-25,3,14.9,3.7,0.0,9.25,3
2018-09-25,2,15.6,3.8,0.0,9.25,8
2018-09-25,2,15.8,5.6,0.0,9.25,10
2018-09-26,51,18.1,13.5,1.0,9.26,2
2018-09-26,3,20.0,11.3,0.0,9.26,3
2018-09-26,51,21.1,8.6,0.1,9.26,5
2018-09-26,3,19.8,12.1,0.0,9.26,6
2018-09-26,0,19.4,7.5,0.0,9.26,9
2018-09-26,0,20.0,5.8,0.0,9.26,1
2018-09-26,3,19.7,11.3,0.0,9.26,8
2018-09-26,3,18.4,8.3,0.0,9.26,10
2018-09-26,0,17.6,7.8,0.0,9.26,7
2018-09-26,55,16.4,13.1,12.0,9.26,4
2018-09-27,1,21.3,6.6,0.0,9.27,1
2018-09-27,1,19.1,9.6,0.0,9.27,10
2018-09-27,51,16.8,7.5,0.3,9.27,2
2018-09-27,1,20.2,7.4,0.0,9.27,9
2018-09-27,3,19.8,11.3,0.0,9.27,5
2018-09-27,51,15.4,6.5,0.8,9.27,4
2018-09-27,51,18.0,11.2,0.1,9.27,6
2018-09-27,3,20.2,11.6,0.0,9.27,8
2018-09-27,1,19.0,7.3,0.0,9.27,7
2018-09-27,51,18.6,11.7,0.1,9.27,3
2018-09-28,3,13.7,6.6,0.0,9.28,6
2018-09-28,3,13.8,6.3,0.0,9.28,8
2018-09-28,3,15.1,7.5,0.0,9.28,7
2018-09-28,3,14.4,6.3,0.0,9.28,9
2018-09-28,3,11.9,5.8,0.0,9.28,2
2018-09-28,3,13.4,7.2,0.0,9.28,5
2018-09-28,3,12.2,3.4,0.0,9.28,4
2018-09-28,3,15.0,8.3,0.0,9.28,10
2018-09-28,3,14.0,5.7,0.0,9.28,3
2018-09-28,3,15.8,6.8,0.0,9.28,1
2018-09-29,1,14.8,5.3,0.0,9.29,10
2018-09-29,1,15.5,3.2,0.0,9.29,7
2018-09-29,3,13.6,3.0,0.0,9.29,3
2018-09-29,1,14.5,4.2,0.0,9.29,5
2018-09-29,1,16.2,4.8,0.0,9.29,1
2018-09-29,53,11.1,7.6,1.5,9.29,4
2018-09-29,3,11.8,8.0,0.0,9.29,2
2018-09-29,3,14.4,3.5,0.0,9.29,8
2018-09-29,1,15.6,3.8,0.0,9.29,9
2018-09-29,3,14.1,5.0,0.0,9.29,6
2018-09-30,51,11.1,5.1,0.1,9.3,4
2018-09-30,51,13.1,7.6,0.5,9.3,8
2018-09-30,53,12.9,7.9,1.9,9.3,3
2018-09-30,51,12.7,10.5,1.9,9.3,6
2018-09-30,3,14.2,5.7,0.0,9.3,9
2018-09-30,51,11.3,6.0,0.1,9.3,2
2018-09-30,51,14.7,7.5,0.1,9.3,10
2018-09-30,51,12.8,6.3,0.1,9.3,5
2018-09-30,51,14.4,8.0,0.2,9.3,7
2018-09-30,51,15.0,4.8,0.1,9.3,1
2018-10-01,3,14.1,6.5,0.0,10.01,7
2018-10-01,51,12.0,3.3,0.6,10.01,3
2018-10-01,53,13.5,4.2,3.8,10.01,4
2018-10-01,51,12.3,5.0,0.4,10.01,5
2018-10-01,3,13.4,5.7,0.0,10.01,9
2018-10-01,53,13.9,7.2,1.2,10.01,10
2018-10-01,51,12.9,8.4,0.6,10.01,6
2018-10-01,53,13.2,4.5,2.1,10.01,2
2018-10-01,3,13.5,6.2,0.0,10.01,1
2018-10-01,55,12.3,4.6,2.1,10.01,8
2018-10-02,55,18.1,12.3,1.8,10.02,10
2018-10-02,3,13.8,8.5,0.0,10.02,2
2018-10-02,51,19.2,9.5,0.4,10.02,1
2018-10-02,51,14.7,12.4,2.5,10.02,6
2018-10-02,53,15.8,9.1,0.5,10.02,8
2018-10-02,55,14.4,9.3,4.2,10.02,3
2018-10-02,51,13.4,8.1,0.2,10.02,4
2018-10-02,51,16.0,9.0,1.0,10.02,5
2018-10-02,51,18.4,9.5,0.1,10.02,9
2018-10-02,51,18.5,12.5,0.2,10.02,7
2018-10-03,3,17.0,11.1,0.0,10.03,5
2018-10-03,51,14.9,7.2,0.6,10.03,2
2018-10-03,3,17.1,10.8,0.0,10.03,9
2018-10-03,53,15.3,9.8,1.5,10.03,3
2018-10-03,3,17.1,11.5,0.0,10.03,7
2018-10-03,51,16.7,6.7,1.1,10.03,8
2018-10-03,53,15.7,12.7,1.2,10.03,6
2018-10-03,51,17.5,10.6,0.1,10.03,1
2018-10-03,3,16.9,11.9,0.0,10.03,10
2018-10-03,53,14.4,7.9,2.8,10.03,4
2018-10-04,3,17.8,12.9,0.0,10.04,10
2018-10-04,51,17.4,11.9,1.1,10.04,3
2018-10-04,3,19.2,10.1,0.0,10.04,5
2018-10-04,3,18.6,9.1,0.0,10.04,1
2018-10-04,51,15.4,8.4,2.1,10.04,4
2018-10-04,51,17.9,12.5,0.6,10.04,8
2018-10-04,3,19.7,10.2,0.0,10.04,9
2018-10-04,53,17.7,12.3,1.8,10.04,6
2018-10-04,3,18.7,12.3,0.0,10.04,7
2018-10-04,51,16.8,8.8,0.2,10.04,2
2018-10-05,55,14.7,7.9,5.5,10.05,8
2018-10-05,51,16.9,12.2,0.2,10.05,10
2018-10-05,51,11.6,4.6,0.1,10.05,4
2018-10-05,3,21.4,9.1,0.0,10.05,1
2018-10-05,51,16.7,10.5,0.4,10.05,5
2018-10-05,51,18.0,11.1,0.1,10.05,7
2018-10-05,51,18.0,8.8,0.3,10.05,9
2018-10-05,3,11.5,6.8,0.0,10.05,2
2018-10-05,61,15.1,9.2,4.9,10.05,6
2018-10-05,61,15.7,8.5,9.3,10.05,3
2018-10-06,3,10.8,5.5,0.0,10.06,2
2018-10-06,55,11.7,5.8,3.3,10.06,6
2018-10-06,61,11.6,2.5,5.3,10.06,3
2018-10-06,2,11.0,3.4,0.0,10.06,4
2018-10-06,61,10.7,3.5,9.0,10.06,8
2018-10-06,61,10.0,4.8,9.9,10.06,5
2018-10-06,61,12.4,6.5,9.5,10.06,9
2018-10-06,61,11.4,7.1,8.8,10.06,10
2018-10-06,61,13.0,8.3,7.6,10.06,1
2018-10-06,61,11.8,7.2,9.0,10.06,7
2018-10-07,3,12.8,4.0,0.0,10.07,10
2018-10-07,1,12.6,3.6,0.0,10.07,9
2018-10-07,53,13.3,5.3,5.8,10.07,2
2018-10-07,3,12.2,3.0,0.0,10.07,7
2018-10-07,2,11.9,2.1,0.0,10.07,5
2018-10-07,3,12.5,0.5,0.0,10.07,8
2018-10-07,3,13.0,4.7,0.0,10.07,6
2018-10-07,3,13.7,5.3,0.0,10.07,1
2018-10-07,3,12.4,1.1,0.0,10.07,3
2018-10-07,61,13.0,3.8,15.3,10.07,4
2018-10-08,3,17.1,9.0,0.0,10.08,8
2018-10-08,3,15.5,9.8,0.0,10.08,7
2018-10-08,3,16.5,10.3,0.0,10.08,6
2018-10-08,61,13.8,11.5,20.5,10.08,4
2018-10-08,3,16.0,7.1,0.0,10.08,1
2018-10-08,3,15.7,12.1,0.0,10.08,10
2018-10-08,3,16.3,8.6,0.0,10.08,3
2018-10-08,3,15.7,8.3,0.0,10.08,5
2018-10-08,55,14.7,12.9,8.9,10.08,2
2018-10-08,3,15.3,8.2,0.0,10.08,9
2018-10-09,3,17.2,8.4,0.0,10.09,3
2018-10-09,53,15.5,12.8,7.3,10.09,2
2018-10-09,3,17.7,10.6,0.0,10.09,6
2018-10-09,63,15.0,13.0,25.7,10.09,4
2018-10-09,1,19.5,9.5,0.0,10.09,1
2018-10-09,1,18.5,9.7,0.0,10.09,7
2018-10-09,1,19.2,8.7,0.0,10.09,9
2018-10-09,3,17.7,10.3,0.0,10.09,8
2018-10-09,3,17.3,10.2,0.0,10.09,5
2018-10-09,2,17.6,9.8,0.0,10.09,10
2018-10-10,0,18.7,11.7,0.0,10.1,2
2018-10-10,0,21.0,8.0,0.0,10.1,3
2018-10-10,55,21.3,10.7,1.2,10.1,10
2018-10-10,1,22.1,8.4,0.0,10.1,9
2018-10-10,2,21.8,10.4,0.0,10.1,7
2018-10-10,0,21.4,9.4,0.0,10.1,5
2018-10-10,1,22.3,10.3,0.0,10.1,1
2018-10-10,0,20.9,9.7,0.0,10.1,6
2018-10-10,0,20.9,8.8,0.0,10.1,8
2018-10-10,1,20.0,11.4,0.0,10.1,4
2018-10-11,53,17.4,12.7,1.7,10.11,7
2018-10-11,53,16.9,10.1,2.7,10.11,2
2018-10-11,53,19.0,12.0,0.7,10.11,5
2018-10-11,55,16.4,11.1,4.6,10.11,10
2018-10-11,51,20.9,13.6,1.2,10.11,1
2018-10-11,53,20.1,12.8,1.3,10.11,8
2018-10-11,53,19.9,12.6,2.0,10.11,9
2018-10-11,53,18.5,9.8,1.3,10.11,3
2018-10-11,61,17.2,8.2,3.9,10.11,4
2018-10-11,63,18.2,9.7,6.2,10.11,6
2018-10-12,63,19.0,9.0,13.1,10.12,6
2018-10-12,3,20.9,13.7,0.0,10.12,1
2018-10-12,61,19.1,12.1,4.2,10.12,8
2018-10-12,61,18.2,11.8,8.1,10.12,5
2018-10-12,61,18.5,12.7,13.3,10.12,7
2018-10-12,63,16.5,9.0,11.4,10.12,2
2018-10-12,53,19.0,12.3,2.2,10.12,9
2018-10-12,63,17.9,12.7,40.7,10.12,10
2018-10-12,63,18.6,10.3,10.2,10.12,3
2018-10-12,63,15.6,8.1,14.3,10.12,4
2018-10-13,61,21.1,15.6,6.3,10.13,5
2018-10-13,61,20.4,14.6,15.0,10.13,6
2018-10-13,63,15.4,10.2,24.5,10.13,4
2018-10-13,3,22.9,18.7,0.0,10.13,1
2018-10-13,63,16.8,11.8,17.5,10.13,2
2018-10-13,63,19.7,14.4,17.8,10.13,10
2018-10-13,53,21.6,14.5,2.8,10.13,7
2018-10-13,53,22.2,16.5,2.1,10.13,9
2018-10-13,61,21.3,15.3,12.8,10.13,3
2018-10-13,61,22.9,17.3,5.5,10.13,8
2018-10-14,63,15.0,7.5,19.2,10.14,5
2018-10-14,63,15.6,9.0,21.3,10.14,9
2018-10-14,63,14.2,9.6,18.0,10.14,10
2018-10-14,51,11.6,5.9,0.2,10.14,2
2018-10-14,55,14.5,5.0,6.8,10.14,6
2018-10-14,63,14.5,8.9,17.8,10.14,7
2018-10-14,61,15.1,5.0,10.6,10.14,3
2018-10-14,3,11.9,5.2,0.0,10.14,4
2018-10-14,61,18.1,10.8,16.3,10.14,1
2018-10-14,63,17.3,5.7,14.1,10.14,8
2018-10-15,3,11.2,7.0,0.0,10.15,3
2018-10-15,61,12.5,9.3,8.8,10.15,9
2018-10-15,61,16.0,10.9,4.4,10.15,1
2018-10-15,3,12.8,2.6,0.0,10.15,4
2018-10-15,51,12.4,9.7,1.1,10.15,10
2018-10-15,51,10.9,7.8,0.9,10.15,8
2018-10-15,61,9.9,8.0,11.7,10.15,5
2018-10-15,3,12.2,4.9,0.0,10.15,6
2018-10-15,61,12.1,9.1,10.2,10.15,7
2018-10-15,3,12.1,3.7,0.0,10.15,2
2018-10-16,51,16.0,10.7,0.4,10.16,3
2018-10-16,51,17.1,10.0,0.7,10.16,7
2018-10-16,51,16.3,10.2,0.1,10.16,8
2018-10-16,51,15.5,9.7,0.2,10.16,5
2018-10-16,51,16.9,10.5,0.2,10.16,6
2018-10-16,51,14.1,5.3,0.9,10.16,4
2018-10-16,3,20.2,11.8,0.0,10.16,1
2018-10-16,51,14.8,6.6,0.6,10.16,2
2018-10-16,51,16.9,9.9,0.1,10.16,9
2018-10-16,51,15.7,10.2,0.6,10.16,10
2018-10-17,53,16.5,10.5,1.3,10.17,10
2018-10-17,51,15.2,8.3,0.4,10.17,5
2018-10-17,51,15.0,10.8,0.8,10.17,9
2018-10-17,3,12.6,6.9,0.0,10.17,2
2018-10-17,51,15.8,10.7,1.0,10.17,1
2018-10-17,51,13.9,6.1,0.5,10.17,3
2018-10-17,51,12.4,4.9,0.8,10.17,4
2018-10-17,51,15.1,11.4,0.4,10.17,7
2018-10-17,51,13.3,9.2,0.4,10.17,6
2018-10-17,3,15.6,8.3,0.0,10.17,8
2018-10-18,3,11.7,5.1,0.0,10.18,2
2018-10-18,1,12.3,3.2,0.0,10.18,8
2018-10-18,3,15.2,6.7,0.0,10.18,1
2018-10-18,3,13.5,8.7,0.0,10.18,10
2018-10-18,3,11.5,3.2,0.0,10.18,4
2018-10-18,3,12.5,2.2,0.0,10.18,3
2018-10-18,3,13.7,7.6,0.0,10.18,9
2018-10-18,2,12.3,3.1,0.0,10.18,6
2018-10-18,3,11.9,6.2,0.0,10.18,5
2018-10-18,3,14.2,7.5,0.0,10.18,7
2018-10-19,3,14.3,4.8,0.0,10.19,9
2018-10-19,3,12.2,6.3,0.0,10.19,2
2018-10-19,3,14.0,2.9,0.0,10.19,8
2018-10-19,3,15.1,5.9,0.0,10.19,6
2018-10-19,53,12.3,5.5,1.7,10.19,4
2018-10-19,2,14.6,4.3,0.0,10.19,1
2018-10-19,2,14.3,6.5,0.0,10.19,10
2018-10-19,51,13.8,4.9,0.1,10.19,3
2018-10-19,3,14.2,4.7,0.0,10.19,7
2018-10-19,3,13.3,5.3,0.0,10.19,5
2018-10-20,3,16.7,6.4,0.0,10.2,8
2018-10-20,3,15.8,6.5,0.0,10.2,3
2018-10-20,3,17.0,8.1,0.0,10.2,6
2018-10-20,3,15.5,6.3,0.0,10.2,9
2018-10-20,3,15.8,7.0,0.0,10.2,10
2018-10-20,51,14.4,9.4,0.8,10.2,4
2018-10-20,3,15.4,7.5,0.0,10.2,5
2018-10-20,3,15.7,8.2,0.0,10.2,7
2018-10-20,3,16.5,5.0,0.0,10.2,1
2018-10-20,3,15.7,8.8,0.0,10.2,2
2018-10-21,51,15.9,10.3,0.8,10.21,6
2018-10-21,51,16.7,7.2,0.4,10.21,1
2018-10-21,3,16.6,7.9,0.0,10.21,9
2018-10-21,53,14.4,7.9,3.0,10.21,4
2018-10-21,3,17.7,7.7,0.0,10.21,5
2018-10-21,3,15.6,9.7,0.0,10.21,7
2018-10-21,51,16.1,8.2,0.1,10.21,10
2018-10-21,51,15.5,7.6,0.7,10.21,2
2018-10-21,3,17.3,7.2,0.0,10.21,8
2018-10-21,51,15.5,5.8,1.0,10.21,3
2018-10-22,0,12.3,6.3,0.0,10.22,9
2018-10-22,51,12.9,5.8,0.1,10.22,1
2018-10-22,3,11.9,7.5,0.0,10.22,2
2018-10-22,2,13.0,5.1,0.0,10.22,8
2018-10-22,2,12.5,5.7,0.0,10.22,7
2018-10-22,3,11.8,5.5,0.0,10.22,5
2018-10-22,51,12.2,9.7,0.1,10.22,6
2018-10-22,51,11.6,7.8,0.2,10.22,4
2018-10-22,51,12.2,5.1,0.1,10.22,3
2018-10-22,2,13.0,5.5,0.0,10.22,10
2018-10-23,3,13.5,10.6,0.0,10.23,3
2018-10-23,3,15.4,7.1,0.0,10.23,10
2018-10-23,2,15.9,5.8,0.0,10.23,1
2018-10-23,1,13.9,10.7,0.0,10.23,2
2018-10-23,3,15.3,6.2,0.0,10.23,9
2018-10-23,3,15.0,10.5,0.0,10.23,8
2018-10-23,2,15.0,7.1,0.0,10.23,7
2018-10-23,3,13.3,11.4,0.0,10.23,6
2018-10-23,51,12.8,10.9,2.0,10.23,4
2018-10-23,3,13.5,6.3,0.0,10.23,5
2018-10-24,1,14.9,6.5,0.0,10.24,7
2018-10-24,1,16.5,6.6,0.0,10.24,1
2018-10-24,3,12.8,8.2,0.0,10.24,5
2018-10-24,3,12.0,10.1,0.0,10.24,2
2018-10-24,2,16.2,5.4,0.0,10.24,10
2018-10-24,1,14.6,8.0,0.0,10.24,8
2018-10-24,51,12.4,10.9,0.2,10.24,3
2018-10-24,3,12.6,11.5,0.0,10.24,6
2018-10-24,1,15.1,6.8,0.0,10.24,9
2018-10-24,3,12.0,10.5,0.0,10.24,4
2018-10-25,3,13.0,8.1,0.0,10.25,2
2018-10-25,3,11.9,5.5,0.0,10.25,9
2018-10-25,3,11.8,4.2,0.0,10.25,7
2018-10-25,51,12.5,10.5,0.6,10.25,6
2018-10-25,51,12.3,7.3,0.5,10.25,4
2018-10-25,3,14.5,7.8,0.0,10.25,8
2018-10-25,3,12.7,4.1,0.0,10.25,10
2018-10-25,53,12.3,9.6,1.6,10.25,3
2018-10-25,3,11.6,7.4,0.0,10.25,5
2018-10-25,3,13.6,4.9,0.0,10.25,1
2018-10-26,53,9.9,3.7,1.6,10.26,3
2018-10-26,61,9.6,4.4,2.4,10.26,9
2018-10-26,2,8.5,2.0,0.0,10.26,4
2018-10-26,51,10.5,4.7,0.6,10.26,8
2018-10-26,51,10.4,4.5,0.8,10.26,7
2018-10-26,61,10.6,4.5,1.4,10.26,1
2018-10-26,51,8.7,3.4,1.6,10.26,2
2018-10-26,61,10.7,6.1,9.1,10.26,6
2018-10-26,51,10.5,3.7,0.2,10.26,10
2018-10-26,51,8.9,3.7,1.1,10.26,5
2018-10-27,51,5.9,2.6,1.0,10.27,2
2018-10-27,73,5.0,0.8,1.4,10.27,5
2018-10-27,51,7.5,2.3,0.2,10.27,1
2018-10-27,3,7.0,3.9,0.0,10.27,6
2018-10-27,3,6.8,-0.4,0.0,10.27,3
2018-10-27,71,5.8,1.5,1.1,10.27,9
2018-10-27,1,6.2,-0.7,0.0,10.27,4
2018-10-27,51,7.0,2.2,0.9,10.27,10
2018-10-27,73,6.4,1.9,2.2,10.27,7
2018-10-27,51,6.7,3.2,0.5,10.27,8
2018-10-28,3,7.6,1.3,0.0,10.28,5
2018-10-28,51,9.3,3.3,0.8,10.28,1
2018-10-28,51,7.1,1.6,0.1,10.28,2
2018-10-28,2,9.2,3.4,0.0,10.28,10
2018-10-28,51,8.0,-1.3,0.1,10.28,4
2018-10-28,1,8.8,2.7,0.0,10.28,9
2018-10-28,2,8.8,2.3,0.0,10.28,7
2018-10-28,51,8.8,1.1,0.2,10.28,3
2018-10-28,2,8.8,1.2,0.0,10.28,6
2018-10-28,2,9.0,1.8,0.0,10.28,8
2018-10-29,3,8.8,1.7,0.0,10.29,1
2018-10-29,3,7.6,0.8,0.0,10.29,9
2018-10-29,3,7.6,-0.3,0.0,10.29,7
2018-10-29,51,7.8,0.8,0.1,10.29,8
2018-10-29,1,7.4,-1.6,0.0,10.29,3
2018-10-29,2,6.3,-0.2,0.0,10.29,2
2018-10-29,2,6.8,1.0,0.0,10.29,10
2018-10-29,51,7.3,-2.0,0.1,10.29,6
2018-10-29,51,6.1,-0.8,0.2,10.29,5
2018-10-29,1,6.9,-2.7,0.0,10.29,4
2018-10-30,3,7.8,0.3,0.0,10.3,10
2018-10-30,51,8.9,-1.9,0.8,10.3,3
2018-10-30,51,8.7,1.6,0.1,10.3,8
2018-10-30,3,6.8,0.1,0.0,10.3,5
2018-10-30,3,7.5,1.8,0.0,10.3,9
2018-10-30,51,8.2,-2.0,1.3,10.3,6
2018-10-30,3,9.1,3.7,0.0,10.3,1
2018-10-30,51,7.4,1.2,1.5,10.3,2
2018-10-30,3,7.3,-0.4,0.0,10.3,7
2018-10-30,51,7.4,-1.6,0.7,10.3,4
2018-10-31,53,10.2,-0.1,1.0,10.31,3
2018-10-31,71,9.5,1.6,1.7,10.31,6
2018-10-31,3,10.3,-0.0,0.0,10.31,5
2018-10-31,3,9.2,0.3,0.0,10.31,8
2018-10-31,3,12.7,-1.2,0.0,10.31,9
2018-10-31,53,12.3,1.0,1.0,10.31,7
2018-10-31,55,9.1,1.6,3.7,10.31,2
2018-10-31,61,12.0,1.7,5.3,10.31,10
2018-10-31,53,12.7,-0.1,1.2,10.31,1
2018-10-31,55,9.1,0.6,5.0,10.31,4
2018-11-01,53,10.4,3.1,3.0,11.01,10
2018-11-01,51,9.2,2.7,1.3,11.01,5
2018-11-01,53,9.6,6.6,3.3,11.01,6
2018-11-01,55,9.1,2.1,5.4,11.01,3
2018-11-01,53,7.3,2.2,3.9,11.01,4
2018-11-01,51,9.8,2.4,1.4,11.01,8
2018-11-01,61,7.9,3.3,7.8,11.01,2
2018-11-01,53,9.8,2.9,1.9,11.01,9
2018-11-01,53,11.5,3.0,6.7,11.01,1
2018-11-01,61,10.7,3.0,4.4,11.01,7
2018-11-02,51,8.8,3.4,0.4,11.02,2
2018-11-02,55,9.0,1.8,2.2,11.02,4
2018-11-02,3,10.5,1.0,0.0,11.02,1
2018-11-02,3,9.8,2.0,0.0,11.02,5
2018-11-02,2,10.0,1.3,0.0,11.02,9
2018-11-02,51,10.3,1.6,0.1,11.02,3
2018-11-02,3,10.2,-0.6,0.0,11.02,10
2018-11-02,3,10.5,6.9,0.0,11.02,6
2018-11-02,3,10.7,1.8,0.0,11.02,8
2018-11-02,3,10.0,1.9,0.0,11.02,7
2018-11-03,53,14.4,8.3,3.0,11.03,2
2018-11-03,55,13.5,9.0,5.3,11.03,10
2018-11-03,53,13.4,6.3,1.0,11.03,8
2018-11-03,2,13.1,4.8,0.0,11.03,1
2018-11-03,63,14.0,9.2,26.1,11.03,4
2018-11-03,53,13.5,8.4,2.9,11.03,6
2018-11-03,51,12.9,7.3,0.4,11.03,3
2018-11-03,3,13.0,5.1,0.0,11.03,9
2018-11-03,3,14.1,7.3,0.0,11.03,7
2018-11-03,3,12.3,6.5,0.0,11.03,5
2018-11-04,53,12.2,6.7,1.1,11.04,4
2018-11-04,61,14.2,10.0,12.4,11.04,10
2018-11-04,61,13.4,9.0,2.5,11.04,8
2018-11-04,53,13.1,9.6,3.3,11.04,7
2018-11-04,51,13.0,7.0,0.2,11.04,1
2018-11-04,53,11.5,7.4,1.9,11.04,5
2018-11-04,61,13.9,9.8,2.5,11.04,6
2018-11-04,53,11.3,8.6,1.5,11.04,9
2018-11-04,51,13.3,9.5,1.6,11.04,3
2018-11-04,55,12.6,9.1,1.9,11.04,2
2018-11-05,51,11.4,7.8,0.5,11.05,6
2018-11-05,3,12.2,7.3,0.0,11.05,8
2018-11-05,53,15.8,8.8,0.9,11.05,7
2018-11-05,51,14.3,9.6,0.3,11.05,10
2018-11-05,3,15.2,6.9,0.0,11.05,9
2018-11-05,51,16.0,7.5,0.2,11.05,1
2018-11-05,3,12.2,7.7,0.0,11.05,3
2018-11-05,53,11.0,8.2,1.5,11.05,2
2018-11-05,3,12.8,6.5,0.0,11.05,5
2018-11-05,61,10.6,8.9,7.1,11.05,4
2018-11-06,51,13.6,9.4,0.7,11.06,9
2018-11-06,51,12.9,9.1,0.1,11.06,5
2018-11-06,51,14.4,10.3,0.4,11.06,6
2018-11-06,51,13.2,8.5,1.1,11.06,8
2018-11-06,51,14.9,8.1,0.5,11.06,1
2018-11-06,53,13.7,10.5,0.6,11.06,3
2018-11-06,3,13.3,8.4,0.0,11.06,2
2018-11-06,53,13.0,8.7,1.7,11.06,4
2018-11-06,61,14.0,11.1,4.7,11.06,10
2018-11-06,61,14.9,11.1,3.7,11.06,7
2018-11-07,61,13.4,7.5,3.9,11.07,8
2018-11-07,61,13.6,9.4,6.2,11.07,1
2018-11-07,61,12.6,6.4,12.7,11.07,7
2018-11-07,55,12.7,7.5,6.1,11.07,4
2018-11-07,51,12.9,8.3,3.0,11.07,6
2018-11-07,55,13.3,8.1,7.1,11.07,3
2018-11-07,63,13.0,7.7,19.7,11.07,10
2018-11-07,51,12.1,7.6,1.6,11.07,2
2018-11-07,63,12.3,6.9,12.4,11.07,5
2018-11-07,63,12.4,7.7,12.6,11.07,9
2018-11-08,53,11.2,5.1,1.1,11.08,8
2018-11-08,53,12.2,7.9,5.4,11.08,10
2018-11-08,53,11.4,6.0,2.5,11.08,3
2018-11-08,51,12.6,5.3,0.6,11.08,9
2018-11-08,61,10.7,4.2,6.6,11.08,4
2018-11-08,53,11.3,6.2,2.2,11.08,6
2018-11-08,3,13.6,5.3,0.0,11.08,1
2018-11-08,61,10.4,5.5,6.0,11.08,2
